1.321670639609639 1.0845139563083648 0.65724 0.6613313084420047 0.4645938583958593
0.5286270926389218 0.843186446428299 0.73542 0.7362647751758287 0.5745210702052775
0.3358037919870411 0.7658243203163146 0.77744 0.7765799279267647 0.659322911207577
0.24326459091114014 0.6951692306995392 0.79818 0.7997666648682571 0.6897447524285067
0.1828152661585251 0.7084549534320831 0.79196 0.7945701947902043 0.6634516527234368
0.1479038156759065 0.7005159866809845 0.80544 0.8057594573245228 0.6685075367600446
0.12562106876862453 0.701026930809021 0.80444 0.8068893538551231 0.6715775800131766
0.1052281377579729 0.6927828872203827 0.81136 0.8125239678640844 0.6780764570142865
0.0955617645496886 0.6985275304317474 0.81836 0.8192321242971133 0.6724564789552383
0.0874514570461137 0.7207482194900513 0.81748 0.8196049726910845 0.6932054123921926
0.07416064212741429 0.7069621849060058 0.82192 0.8258651717095068 0.7064087426186964
0.0739968886418612 0.6626313638687134 0.83276 0.835694369319726 0.715002462702533
0.06417621242722851 0.6877995562553406 0.82856 0.8300209365709795 0.704137667830556
0.0553839766042903 0.7032875072956085 0.8285 0.830811343302767 0.7030609395247193
0.05056120096468328 0.7487585878372193 0.82292 0.8236003624213648 0.6954484372138121
0.0507354406852512 0.7324794912338257 0.82114 0.8233399730888851 0.699313167778602
0.046954753877029506 0.7711021065711975 0.82198 0.825202194490189 0.6991898959861719
0.04382213941403481 0.699446429014206 0.83598 0.8373435282164001 0.7190905459097878
0.04306700594774383 0.7505787467956543 0.8291 0.8304685282985587 0.7059552684014633
0.03881851726611948 0.8035884356498718 0.8249 0.8255976641209009 0.7013203611817354
0.03713052233078098 0.7185438895225524 0.83566 0.838084283993195 0.7118306474985785
0.03712724415441474 0.7827507936954499 0.83062 0.8338411366756109 0.7173148351274924
